"university","career","inscription_date","name","gender","age","postal_code","email"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2021-04-26","CHRISTINE JOHNSON","F","1967-01-27","6661","CRYSTALWILLIAMS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2020-05-25","LARRY BROWN","M","1961-03-17","1653","MICHAELSCHNEIDER@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2021-10-30","SARAH NGUYEN","F","1928-05-10","3218","BGRAY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-12-15","LAUREN FISCHER","F","1936-12-17","3177","LISACAMPOS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2021-08-13","CHARLES AGUILAR","M","1958-05-24","1643","MICHELLEGRIFFIN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2020-04-08","AIMEE COMBS","F","1968-09-13","6301","VBURCH@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-06-13","MARTIN WYATT","M","1984-08-19","6439","HARPERGARY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2021-04-28","CATHERINE HERMAN","F","1936-08-09","2208","NEWTONROBIN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-05-08","NATHAN SALAZAR","M","1997-02-17","9310","RAMOSANDREW@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2019-10-19","DR. AMANDA FREDERICK","F","2016-01-30","5460","GARCIASTANLEY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-05-27","CHERYL GREEN","F","1965-12-10","8105","SIMMONSJOHN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-05-04","MARY THOMPSON","F","1985-07-06","8364","KRISTINEJACKSON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-10-21","MONICA FERGUSON","F","1995-01-16","9400","CBURCH@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-07-03","NICHOLAS TURNER","M","1970-06-21","6315","MELANIESMITH@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-08-29","CURTIS HALL","M","2002-03-27","3083","WRIGHTRACHEL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2020-01-05","PHILIP REED","M","1975-10-02","6451","RICHARDSJAMIE@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-06-30","LINDA DUNLAP","F","1930-12-30","3192","DEBORAHTHOMAS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2019-11-08","MELISSA CHAPMAN","F","1925-01-30","3483","PAGESTACY@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2021-12-27","MICHAEL RAMIREZ","M","1993-06-03","6241","DAVISLORI@GMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-12-03","STEPHANIE CARTER","F","1915-08-03","4117","KATHLEEN43@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2021-10-27","SAMUEL SCHULTZ","M","1938-06-23","6441","AUTUMN75@YAHOO.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-09-29","MICHAEL WOOD","M","1959-08-08","7301","OLIVIAMCCLAIN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2021-07-22","ROBERT BAILEY","M","2014-08-03","8341","NSMITH@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2021-12-16","ANDREW BARNES","M","1973-12-14","5730","KELLERJENNIFER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2020-11-18","CAITLIN YOUNG","F","1977-04-20","3450","ANGELACROSS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-09-07","VIRGINIA SMITH","F","2001-06-01","3536","VANESSAPARKER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2021-01-16","TERRY WOOD","M","1919-06-05","3353","NATALIE67@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2020-03-09","MEREDITH RODGERS","F","1994-02-01","4151","ETURNER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2020-03-26","ELIZABETH CHRISTIAN","F","1977-02-02","6360","JAMES25@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2019-11-17","MICHAEL TURNER","M","1971-03-30","7530","YVALDEZ@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2021-12-12","LAWRENCE THOMAS","M","1960-06-10","8316","ARIANAFITZGERALD@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-05-26","LESLIE SALAZAR","F","1956-01-06","3522","HERNANDEZBRIAN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2020-11-18","DONNA RIVERA","F","1924-10-06","5553","CARLOSROBINSON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-08-01","JANET ARROYO","F","1978-02-11","6403","VINCENTFOLEY@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2020-07-06","APRIL NOLAN","F","1938-06-20","6230","STEVENFRAZIER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-03-05","RUTH CHUNG","F","1950-09-23","5409","REBECCA08@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-08-03","REBEKAH MASON","F","1915-09-06","2124","VPONCE@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2020-10-30","ANTHONY ALVARADO","M","1958-08-20","3009","SMITHMELANIE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2019-12-11","JOEL FOLEY","M","1930-04-01","9113","UTHOMPSON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2020-04-09","MELISSA FORD","F","1982-11-08","4157","JHERNANDEZ@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2021-06-26","CATHY DEAN","F","1921-07-29","2720","SGONZALEZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2020-08-04","PAMELA VALDEZ","F","1989-11-24","9001","ANDERSONLAURIE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-10-23","ROBIN GORDON","F","1971-01-21","2622","RSMITH@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2021-10-10","ANDREA REED","F","1993-02-03","8109","JOHNSTONJOHN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2020-06-03","DAWN COX","F","2017-12-14","1802","SMITHKYLE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-12-29","SCOTT LAWSON","M","1944-01-23","5367","HOLLYPALMER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-11-22","DANA THOMPSON","F","2012-08-16","5266","ANGELA87@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2021-01-01","ALEXANDRIA VAUGHN","F","1983-01-28","9405","HPHILLIPS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2021-03-29","JOHN QUINN","M","1931-05-08","6213","JANE36@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2019-12-30","PAUL FOSTER","M","1976-05-05","6101","WMASON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2021-09-17","BENJAMIN DECKER","M","1957-02-14","7261","LEEMICHAEL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-09-23","KATHERINE LAWRENCE","F","1987-04-21","4141","ETHAN36@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-11-05","LARRY LUCAS","M","1940-04-23","7267","ELLISBRADLEY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-10-21","CHRISTOPHER WRIGHT","M","2016-10-26","4616","NELSONVIRGINIA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2021-08-22","ALEXA GREENE","F","2019-05-29","1757","DALEUNDERWOOD@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2021-10-14","ISABELLA WEISS","F","1922-02-14","3446","CHRISTOPHERANDERSON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-10-02","RYAN GONZALEZ","M","2002-03-23","6042","ZLYNCH@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-07-27","MICHELLE MARTIN","F","1921-10-14","3107","WILLIAMSJESSICA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-01-03","DEBRA RICHMOND","F","1939-08-22","6665","FLONG@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-05-22","MELISSA JACKSON","F","1934-05-14","4146","KRISTENWATSON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2020-05-14","THOMAS WALKER","M","1940-12-05","5265","BLACKSELENA@GMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2021-11-05","VINCENT RODGERS","M","1934-02-07","2222","JOHNSONVALERIE@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-12-30","STACY MURRAY","F","1960-03-16","2930","RBOYER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-01-31","MATTHEW PARRISH","M","1977-08-22","8136","RICKYHARDING@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-11-29","KEVIN MEDINA","M","1920-06-15","2527","MICHAELREED@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-02-18","LISA MORALES","F","1973-09-04","8532","SCOTTHICKMAN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-03-20","MAX WILSON","M","1943-12-24","8118","JESSEJOHNSON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-01-05","CAROL ELLIOTT","F","1928-02-24","4605","ALISON75@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-01-27","KIMBERLY BERGER","F","1997-05-04","5306","BENJAMINOBRIEN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-12-26","MICHAEL ALLEN","M","1914-12-25","4115","UBAILEY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-10-06","CHARLES BUTLER","M","1907-03-17","7208","BAILEYXAVIER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-04-18","JOHN SCHULTZ","M","1940-08-03","2341","MELINDA05@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-05-20","KENNETH DICKERSON","M","1933-09-29","7600","TIFFANY78@GMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2021-11-30","LISA STEWART","F","1910-06-15","5525","THOMASDANIELLE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-04-27","MORGAN ZHANG","F","1999-10-06","3427","GOMEZJILL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2020-03-15","MELISSA THOMAS","F","1939-11-19","3254","MELISSAWYATT@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-12-24","AARON LEWIS","M","2009-11-02","9221","LISA45@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2021-05-25","LISA HUYNH","F","2008-09-24","5632","ELIZABETHGREENE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2021-10-16","HUNTER BROWN","M","1993-06-24","2643","JEFFERY93@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2019-11-28","ERICA STEPHENS","F","2018-02-10","4107","PTERRELL@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-05-26","NICOLE WILKINSON","F","2016-03-19","6338","KRISTENLESTER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2021-12-22","KEITH MARSHALL","M","1937-06-05","3708","EDWARDHALL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2019-10-16","JENNIFER PETERSEN","F","2018-05-04","5310","WALLACEJOHN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-10-10","ASHLEY NUNEZ","F","1915-09-23","4161","VICTORCARROLL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-02-19","THOMAS ANDERSON","M","1967-10-16","3416","BAKERSAMUEL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2020-02-28","ANTHONY TAYLOR","M","1970-03-23","3200","SCOTTGALLOWAY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2020-02-25","CARLOS TANNER","M","1988-11-04","2907","ASHLEYHOUSTON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-02-20","JEFFREY MAYS","M","1962-08-18","4237","AARONTHOMAS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-09-27","TRACY GORDON","F","2007-10-09","5374","PHAMJASON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-03-06","DREW TAYLOR","M","1944-12-01","6333","MICHELLECOOK@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-06-26","SHARON KENNEDY","F","2016-12-11","3461","DOYLETOMMY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2020-02-13","EMILY WILSON","F","1911-10-01","4651","FNGUYEN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2019-11-25","WILLIAM GREEN","M","1960-04-05","7001","UBELL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-04-28","NICOLE ANDERSON","F","1996-10-07","8204","JACQUELINE48@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2019-11-06","RENEE SHAW","F","1964-10-28","2117","ALYSSA41@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2020-10-04","MELISSA THOMAS","F","2018-02-05","6555","BROWNPAULA@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-06-25","CLIFFORD GARCIA","M","2014-01-04","6106","KRYSTAL65@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-06-30","CLAUDIA WOOD","F","1989-03-28","9003","MURPHYLINDA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2019-12-10","ANDREW PATTERSON","M","1925-09-22","7505","BRIAN41@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-10-12","BENJAMIN DODSON","M","1948-05-15","4413","CHARPER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2020-01-07","MR. JASON TRAN JR.","M","1939-01-10","4643","SWOLFE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-07-03","KATHLEEN DOUGLAS","F","1983-12-22","2808","ROBERTSJASON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-10-21","KEVIN MORENO","M","1930-03-24","1849","AARONCHASE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-11-12","MIGUEL LAWRENCE","M","1995-04-27","5263","JERRY30@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-04-15","DANIELLE BERG","F","2019-10-25","6279","LORIMASSEY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-03-17","ALEXANDER GOLDEN","M","2002-08-17","5439","CHARLESWADE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2020-11-04","JEFFERY LUTZ","M","1972-01-30","3580","MULLENTAMMY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2021-09-30","DAVID ROBINSON","M","1998-09-15","4157","WCUNNINGHAM@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2021-07-26","TERESA WILLIAMS","F","1999-02-09","5463","NANCYSCOTT@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2020-01-06","DENNIS MUNOZ","M","2008-02-16","6307","DAVIDCOLE@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2020-02-26","STEVEN MALDONADO","M","1985-08-03","9223","HEATHERMCCARTHY@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-06-08","CARMEN JENKINS","F","1987-05-27","6612","JILLMARTIN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-03-10","RONALD MARTIN","M","1997-01-10","6339","PAMELA66@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-05-08","PHILIP SCOTT","M","1906-01-16","9223","WILLIAM21@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-06-28","GINA CAMPBELL","F","2013-06-07","6237","ELIZABETHWOOD@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-10-13","ELIZABETH JENNINGS","F","1928-09-23","7021","YMILLER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2019-11-15","BRITTANY WANG","F","1975-03-02","3701","MELINDAMEDINA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-10-11","ANGELA OWENS","F","1995-08-06","5503","MYERSTIFFANY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2021-03-24","STEVEN MCBRIDE","M","1983-08-28","6345","VWHITE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-03-28","DIANE WAGNER","F","2007-10-04","5757","JOHNSONTERRI@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-04-24","JENNIFER SMITH","F","2001-10-17","9313","MICHELLE82@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-06-14","DR. LYNN MCDANIEL","F","2005-10-07","3100","CAITLYNGALLOWAY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-09-13","JAMIE HERNANDEZ","F","1954-06-11","1614","SHARON23@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2021-09-10","MICHAELA RAMIREZ","F","1935-04-11","8148","BENJAMINBUCKLEY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2020-11-02","PATRICK BELL","M","1928-07-16","7613","IALLEN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-11-07","ANTHONY KIM","M","1934-05-16","9101","ERICASHORT@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2021-07-17","JASON BROWN","M","1943-10-28","8532","GILESWILLIAM@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2021-04-02","ERIN RODRIGUEZ","F","1918-12-03","9400","VGORDON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2021-01-18","DONALD PATTERSON","M","1934-06-10","1746","BRADYDYLAN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2020-07-06","JAMES DIAZ","M","1940-02-27","1903","CARLSONMICHAEL@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2019-10-24","SAMUEL HENRY","M","2019-09-26","5734","STEPHANIE38@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-01-09","DANIEL BYRD","M","1993-12-11","3196","JOHNBOYER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2021-05-17","LEE MITCHELL","M","2019-10-26","7161","UTHOMAS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-05-25","MARIA FOWLER","F","1949-04-06","4612","HDOUGHERTY@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-04-30","JOSHUA PECK","M","2007-02-22","1657","MELINDALEE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2020-03-25","ASHLEY ALVARADO","F","1932-09-20","2729","GARCIAJANET@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-02-24","PAMELA BUTLER","F","2008-11-09","3114","JONATHAN55@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-12-12","DR. PATRICK PARSONS","M","1989-07-22","2456","BONEAL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-02-04","KEVIN BRADLEY","M","1994-03-21","1714","PHILLIPSEMILY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-04-11","MRS. TONYA JONES DDS","F","1934-02-24","2643","TROYWALLER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-05-20","NICOLE MORALES","F","1978-02-20","8168","ODIAZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-11-27","CATHERINE MORALES MD","F","1960-08-23","3730","CARLAMERCADO@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-11-28","CHRISTINE SOTO","F","1968-09-17","4172","SMCINTYRE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2019-11-16","MONICA KNIGHT","F","1984-09-05","1776","HUNTRYAN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2020-05-30","CHARLES MOYER","M","1948-10-28","7160","RYAN96@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-02-12","MR. ROBERT BROWN","M","1950-09-04","4161","MATTHEW11@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2019-11-11","ANDREW HEBERT","M","1985-05-16","3545","NICHOLASDIAZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2021-09-10","JILLIAN DIXON","F","1930-11-15","2212","BRYANMARTIN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-07-02","RICARDO RAMIREZ","M","1932-12-26","6725","LEWISALEXANDRA@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2019-11-10","ERIN NGUYEN","F","1973-10-28","3555","VNGUYEN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-04-11","KATRINA BAILEY","F","1945-05-19","6430","TRACI97@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2019-11-28","LISA MILLER","F","1947-04-30","2240","KEVIN71@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-10-09","SAMUEL COOLEY","M","2007-02-03","5467","SHIRLEY00@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-12-02","JAMES SANDERS","M","1967-08-08","7300","ASHLEYHOWELL@GMAIL.COM"
